MS SubClass,Neighborhood,House Style,Overall Qual,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin Type 1,Kitchen Qual,Fireplaces,Garage Cars,Garage Area,Misc Val,SalePrice,liveable_sf,bath_total,effective_age
160,Blueste,2Story,6,MetalSd,MetalSd,0.0,Unf,TA,1.0,2.0,462.0,0,121000,1229.0,1.5,29.0
160,Blueste,2Story,6,MetalSd,MetalSd,0.0,ALQ,TA,1.0,2.0,462.0,0,124000,1428.5,1.5,29.0
80,Crawfor,SLvl,6,VinylSd,VinylSd,242.0,ALQ,TA,1.0,2.0,501.0,1500,208000,2299.8,3.5,23.0
20,Crawfor,1Story,7,BrkFace,BrkFace,0.0,GLQ,Ex,2.0,2.0,551.0,0,315000,3220.4,3.0,17.404
20,Crawfor,1Story,6,Wd Sdng,Plywood,260.0,GLQ,Gd,1.0,2.0,540.0,0,222000,2245.6,3.0,10.702
70,IDOTRR,2Story,5,VinylSd,VinylSd,0.0,Rec,TA,0.0,1.0,468.0,0,147000,1663.2,1.0,47.266
70,IDOTRR,2Story,5,AsbShng,AsbShng,0.0,Unf,Gd,0.0,2.0,576.0,0,123000,1856.0,2.0,58.59400000000001
70,IDOTRR,2Story,5,Wd Sdng,Wd Shng,0.0,Unf,TA,0.0,1.0,189.0,0,78000,1192.0,1.0,72.74000000000001
50,IDOTRR,1.5Fin,3,Plywood,Plywood,0.0,Unf,Fa,0.0,0.0,0.0,0,85000,1013.0,1.0,57.686
30,IDOTRR,1Story,4,MetalSd,MetalSd,0.0,Unf,TA,0.0,1.0,200.0,0,75000,572.0,1.0,70.45
120,Crawfor,1Story,8,CemntBd,CmentBd,174.0,GLQ,Ex,1.0,2.0,482.0,0,230000,2681.2,3.5,1.4580000000000002
30,IDOTRR,1Story,2,Wd Sdng,Wd Sdng,0.0,None,TA,0.0,1.0,280.0,0,57625,810.0,1.0,77.32
60,Mitchel,2Story,8,CemntBd,CmentBd,0.0,ALQ,Gd,1.0,3.0,642.0,0,251000,2538.5,2.5,8.458
50,Mitchel,1.5Fin,7,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,670.0,0,239686,3094.7,2.5,6.0
20,Mitchel,1Story,7,VinylSd,VinylSd,108.0,Unf,Gd,1.0,2.0,550.0,0,240000,1710.0,2.0,4.458
60,Mitchel,2Story,6,VinylSd,VinylSd,0.0,ALQ,Gd,1.0,2.0,560.0,0,215000,2444.0,3.5,7.458
85,Mitchel,SFoyer,6,Plywood,Plywood,0.0,ALQ,TA,1.0,1.0,351.0,0,156450,1462.9,2.0,32.0
85,Mitchel,SFoyer,6,Plywood,Plywood,0.0,GLQ,TA,2.0,2.0,541.0,0,173000,1956.9,2.5,32.0
90,Mitchel,1.5Fin,5,Plywood,Plywood,0.0,None,Gd,0.0,2.0,539.0,0,126000,1734.0,2.0,32.0
80,Mitchel,SLvl,7,HdBoard,HdBoard,0.0,GLQ,Gd,0.0,2.0,497.0,0,173000,1644.7,3.0,18.458
20,Mitchel,1Story,5,HdBoard,HdBoard,0.0,BLQ,TA,0.0,2.0,672.0,0,152000,1633.5,3.0,18.0
20,Timber,SLvl,6,HdBoard,HdBoard,541.0,GLQ,Gd,1.0,2.0,525.0,0,137500,1669.5,1.5,51.0
20,Timber,1Story,7,BrkFace,BrkFace,0.0,ALQ,TA,2.0,2.0,513.0,0,375000,3475.2,3.5,44.0
20,Timber,1Story,9,VinylSd,VinylSd,70.0,GLQ,Ex,1.0,3.0,912.0,0,315500,2335.4,3.0,1.4580000000000002
60,Timber,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,650.0,0,224500,1692.0,2.5,0.0
20,Timber,1Story,9,CemntBd,CmentBd,246.0,GLQ,Ex,1.0,3.0,780.0,0,410000,3266.6,3.0,1.0
20,Timber,1Story,9,CemntBd,CmentBd,406.0,GLQ,Ex,0.0,3.0,885.0,0,316500,2421.5,3.0,1.0
20,Timber,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,3.0,610.0,0,201000,1477.2,2.0,2.0
20,Timber,1Story,6,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,576.0,0,175000,2115.5,3.0,21.0
60,Timber,2Story,6,MetalSd,MetalSd,0.0,ALQ,Gd,1.0,2.0,440.0,2500,204000,2560.4,2.5,14.908
80,Timber,SLvl,7,Plywood,Plywood,310.0,GLQ,Gd,1.0,2.0,578.0,0,213500,2548.6,3.5,20.916
20,Timber,1Story,8,VinylSd,VinylSd,136.0,GLQ,Gd,0.0,2.0,471.0,0,220000,1999.5,3.0,7.458
60,Timber,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,486.0,0,170000,2014.0,2.5,6.0
20,Timber,1Story,9,VinylSd,VinylSd,584.0,GLQ,Ex,1.0,3.0,765.0,0,315000,2720.0,3.0,3.0
20,Timber,1Story,9,CemntBd,CmentBd,290.0,GLQ,Ex,1.0,3.0,920.0,0,425000,3126.0,3.0,2.0
20,Mitchel,1Story,5,HdBoard,HdBoard,182.0,ALQ,Gd,0.0,1.0,384.0,0,139500,1380.4,1.0,41.0
20,Mitchel,1Story,5,HdBoard,HdBoard,75.0,None,TA,1.0,2.0,336.0,0,115000,1771.0,1.0,24.068
120,Mitchel,1Story,6,VinylSd,VinylSd,320.0,GLQ,TA,0.0,2.0,412.0,0,162000,1810.1999999999998,3.0,11.0
120,Mitchel,1Story,6,VinylSd,VinylSd,425.0,GLQ,TA,0.0,2.0,402.0,0,165000,1842.1,3.0,10.0
180,MeadowV,SLvl,4,CemntBd,CmentBd,0.0,GLQ,TA,0.0,1.0,297.0,0,91000,1311.4,2.0,36.0
20,Mitchel,1Story,5,HdBoard,HdBoard,0.0,BLQ,TA,0.0,1.0,288.0,600,130000,1231.0,2.0,41.0
180,MeadowV,SFoyer,4,CemntBd,CmentBd,0.0,GLQ,Gd,0.0,1.0,286.0,0,86000,990.5,2.0,21.656000000000002
20,Mitchel,1Story,5,HdBoard,HdBoard,176.0,BLQ,TA,1.0,2.0,504.0,0,160000,1819.8,2.0,23.198
180,MeadowV,SFoyer,4,CemntBd,CmentBd,0.0,GLQ,TA,0.0,1.0,286.0,0,80000,986.3,2.0,39.0
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,Unf,TA,1.0,0.0,0.0,0,97000,1344.0,1.5,18.404000000000003
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,BLQ,TA,0.0,1.0,286.0,0,88000,1474.2,1.5,39.0
85,Mitchel,SFoyer,5,MetalSd,MetalSd,0.0,GLQ,TA,0.0,1.0,336.0,0,131900,1353.1999999999998,1.5,37.0
80,Mitchel,SLvl,6,HdBoard,HdBoard,0.0,Rec,TA,0.0,1.0,429.0,700,131250,1359.8,1.5,14.374
85,Mitchel,SFoyer,5,Plywood,Plywood,104.0,GLQ,Gd,1.0,2.0,602.0,0,165500,1877.9,2.0,31.0
20,Mitchel,1Story,5,HdBoard,Plywood,0.0,ALQ,TA,0.0,0.0,0.0,0,112000,1270.5,2.0,24.0
85,Mitchel,SFoyer,5,HdBoard,Wd Shng,0.0,GLQ,TA,1.0,2.0,698.0,0,149000,1462.6,2.0,16.458000000000002
50,Mitchel,1.5Fin,5,VinylSd,VinylSd,0.0,GLQ,TA,0.0,2.0,480.0,700,143000,1874.4,2.5,14.916
60,Mitchel,2Story,5,HdBoard,Wd Shng,0.0,ALQ,TA,0.0,2.0,440.0,0,130000,1518.0,1.5,17.0
20,Mitchel,1Story,6,Plywood,ImStucc,0.0,ALQ,Gd,2.0,2.0,714.0,0,196000,2663.8999999999996,3.0,32.0
60,Mitchel,2Story,5,VinylSd,VinylSd,178.0,BLQ,TA,1.0,2.0,898.0,0,173000,2180.8,1.5,40.0
20,NAmes,1Story,6,MetalSd,MetalSd,0.0,ALQ,TA,1.0,2.0,601.0,0,176500,2071.3,2.0,26.152
20,NAmes,1Story,6,BrkFace,Plywood,0.0,BLQ,TA,2.0,2.0,550.0,0,237500,2722.5,2.5,38.0
60,NAmes,2Story,6,HdBoard,HdBoard,0.0,ALQ,TA,2.0,2.0,576.0,0,206900,2655.2,2.5,39.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,BLQ,TA,1.0,2.0,470.0,0,187500,2098.2,2.5,10.458
60,Gilbert,2Story,6,VinylSd,VinylSd,119.0,ALQ,TA,1.0,2.0,420.0,0,165000,1803.2,2.5,12.458000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,0.0,2.0,472.0,0,195500,2199.7,2.5,10.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,2.0,2.0,472.0,0,192000,2217.6,3.5,10.0
60,Gilbert,2Story,6,HdBoard,HdBoard,0.0,Rec,TA,1.0,2.0,386.0,0,173000,1732.6,2.5,12.0
20,Gilbert,1Story,5,HdBoard,HdBoard,0.0,GLQ,Gd,0.0,2.0,404.0,0,177900,1699.0,3.0,11.458000000000002
60,Gilbert,2Story,7,HdBoard,HdBoard,0.0,GLQ,TA,1.0,2.0,406.0,0,175000,1868.8,3.0,11.458000000000002
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Ex,1.0,2.0,682.0,0,286000,2400.1,2.5,6.458
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Gd,1.0,2.0,528.0,0,247900,2141.2,2.5,11.0
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,462.0,0,180000,1850.1,3.0,15.0
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,Unf,Gd,0.0,2.0,506.0,0,180000,1280.0,2.0,16.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,470.0,0,181000,1604.0,2.5,10.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,460.0,0,183000,1633.0,2.5,10.0
60,Gilbert,2Story,6,HdBoard,HdBoard,0.0,GLQ,TA,1.0,2.0,431.0,0,188000,1811.3,3.5,12.458000000000002
60,Gilbert,2Story,7,MetalSd,MetalSd,0.0,Unf,Gd,1.0,2.0,409.0,500,194500,1895.0,2.5,12.916
60,Gilbert,2Story,6,HdBoard,HdBoard,194.0,ALQ,Gd,0.0,2.0,416.0,0,185000,2061.8,3.5,17.0
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,472.0,0,189000,1764.9,3.0,19.458
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,462.0,0,188500,1560.3,3.0,19.0
60,StoneBr,2Story,8,VinylSd,VinylSd,130.0,GLQ,Ex,1.0,3.0,683.0,0,355000,2511.2,3.5,3.0
60,StoneBr,2Story,9,VinylSd,VinylSd,245.0,Unf,Ex,1.0,3.0,656.0,0,325000,2504.0,2.5,1.9160000000000001
20,StoneBr,1Story,9,VinylSd,VinylSd,296.0,GLQ,Ex,1.0,3.0,670.0,0,387000,2819.9,3.0,4.0
20,Gilbert,1Story,6,BrkFace,BrkFace,0.0,Unf,TA,2.0,2.0,495.0,750,115000,1474.0,1.0,56.0
120,StoneBr,1Story,9,MetalSd,MetalSd,178.0,GLQ,Ex,1.0,2.0,557.0,0,334000,2433.8,3.0,1.0
20,Gilbert,1Story,6,AsbShng,AsbShng,44.0,Unf,TA,1.0,2.0,738.0,0,133000,1488.0,2.5,58.0
60,NWAmes,2Story,7,Plywood,Plywood,123.0,Unf,TA,1.0,2.0,542.0,0,215000,2093.0,2.5,19.29
20,NWAmes,1Story,7,Plywood,Wd Sdng,102.0,GLQ,Ex,1.0,2.0,528.0,0,226500,2376.1,3.0,20.0
20,NWAmes,1Story,6,MetalSd,MetalSd,210.0,GLQ,Gd,1.0,2.0,576.0,0,175500,1993.1999999999998,2.0,27.0
20,NWAmes,1Story,7,WdShing,Plywood,174.0,GLQ,TA,0.0,2.0,598.0,0,181900,1782.9,3.0,25.0
20,NWAmes,1Story,7,Plywood,Plywood,383.0,GLQ,Gd,2.0,2.0,550.0,0,235000,3038.4,3.0,30.0
20,NWAmes,1Story,7,Plywood,Plywood,194.0,ALQ,Gd,1.0,2.0,551.0,0,220000,2701.1,2.5,29.0
60,NWAmes,2Story,6,HdBoard,HdBoard,424.0,ALQ,TA,1.0,2.0,619.0,0,272000,3499.2,3.5,21.244
20,NWAmes,1Story,6,HdBoard,HdBoard,621.0,ALQ,Gd,1.0,2.0,461.0,0,161000,1867.6,3.0,32.0
20,NWAmes,1Story,5,VinylSd,VinylSd,0.0,ALQ,Ex,0.0,2.0,540.0,0,175000,1728.0,2.5,31.0
60,NWAmes,2Story,7,HdBoard,HdBoard,280.0,Unf,TA,1.0,2.0,489.0,0,185000,2044.0,2.5,23.664
60,NWAmes,2Story,5,VinylSd,VinylSd,0.0,BLQ,TA,0.0,2.0,484.0,0,146900,1504.0,1.5,39.0
60,NWAmes,2Story,7,Plywood,Plywood,168.0,ALQ,Gd,2.0,4.0,1314.0,0,292500,3531.6,3.0,30.0
20,NWAmes,1Story,6,Plywood,Plywood,160.0,ALQ,TA,1.0,2.0,478.0,0,180000,1973.8,2.5,32.0
20,NWAmes,1Story,6,HdBoard,HdBoard,120.0,Unf,TA,1.0,2.0,473.0,0,159900,1444.0,2.0,32.0
60,NWAmes,2Story,7,Plywood,Plywood,660.0,ALQ,TA,1.0,2.0,483.0,0,205000,2246.1,2.5,32.0
20,NWAmes,1Story,5,HdBoard,HdBoard,0.0,BLQ,Gd,1.0,2.0,439.0,0,157000,1936.8,2.0,20.366
60,NWAmes,2Story,8,VinylSd,VinylSd,402.0,GLQ,Gd,1.0,3.0,787.0,0,306000,3056.1,3.5,12.0
90,NAmes,2Story,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,480.0,0,133000,1792.0,3.0,34.0
20,NAmes,1Story,6,HdBoard,HdBoard,0.0,ALQ,TA,0.0,2.0,460.0,0,151000,1782.0,2.5,39.0
20,NAmes,1Story,4,HdBoard,HdBoard,72.0,Rec,TA,0.0,1.0,288.0,0,111900,1112.4,1.0,39.0
20,NAmes,1Story,5,MetalSd,MetalSd,0.0,Rec,TA,0.0,2.0,576.0,0,123000,1376.4,2.0,37.0
20,NAmes,1Story,4,MetalSd,MetalSd,0.0,BLQ,TA,0.0,2.0,576.0,0,111250,1284.0,1.0,36.0
120,NAmes,1Story,6,MetalSd,MetalSd,0.0,GLQ,Gd,0.0,2.0,511.0,0,181000,1523.2,3.0,9.458
160,BrDale,2Story,6,HdBoard,HdBoard,359.0,LwQ,TA,0.0,1.0,264.0,0,103400,1307.6,2.0,35.0
160,BrDale,2Story,6,HdBoard,HdBoard,158.0,BLQ,TA,0.0,1.0,264.0,0,100000,1218.0,2.5,35.0
160,BrDale,2Story,6,HdBoard,HdBoard,422.0,LwQ,TA,0.0,1.0,352.0,0,100500,1325.1,1.5,36.0
160,BrDale,2Story,6,HdBoard,HdBoard,127.0,Rec,TA,0.0,1.0,280.0,0,106000,1211.7,1.5,38.0
160,BrDale,2Story,6,HdBoard,HdBoard,232.0,ALQ,TA,0.0,1.0,264.0,0,85400,1257.9,1.5,37.0
160,BrDale,2Story,6,HdBoard,HdBoard,604.0,ALQ,TA,0.0,1.0,264.0,0,89500,1237.6,1.5,37.0
160,BrDale,2Story,5,HdBoard,HdBoard,356.0,Rec,TA,0.0,1.0,264.0,0,111750,1547.0,2.5,36.0
120,NPkVill,1Story,6,Plywood,Plywood,0.0,ALQ,TA,0.0,2.0,440.0,0,140000,1460.3,2.0,31.0
160,NPkVill,2Story,6,Plywood,Brk Cmn,0.0,ALQ,TA,0.0,2.0,460.0,0,143000,1862.0,2.5,33.0
120,NPkVill,1Story,7,Plywood,Brk Cmn,0.0,ALQ,TA,0.0,2.0,440.0,0,148500,1319.6,2.0,31.0
20,NAmes,1Story,5,HdBoard,HdBoard,65.0,Rec,TA,0.0,1.0,264.0,0,110000,1130.0,1.0,42.0
20,NridgHt,1Story,8,VinylSd,VinylSd,426.0,GLQ,Ex,1.0,3.0,774.0,0,394617,2867.2,3.0,0.0
60,NridgHt,2Story,10,VinylSd,VinylSd,272.0,GLQ,Ex,1.0,3.0,846.0,0,426000,3228.0,3.5,0.458
20,NridgHt,1Story,10,CemntBd,CmentBd,816.0,GLQ,Ex,1.0,3.0,1220.0,0,385000,3229.2,3.0,0.458
60,NridgHt,2Story,9,VinylSd,VinylSd,268.0,GLQ,Ex,1.0,3.0,858.0,0,446261,3644.0,3.5,0.0
20,NridgHt,1Story,8,VinylSd,VinylSd,302.0,GLQ,Gd,0.0,3.0,905.0,0,317500,2290.4,3.0,1.0
20,NridgHt,1Story,8,VinylSd,VinylSd,436.0,GLQ,Gd,1.0,3.0,866.0,0,372402,2690.0,3.0,0.458
20,NridgHt,1Story,8,VinylSd,VinylSd,554.0,GLQ,Ex,1.0,3.0,650.0,0,417500,4020.1,3.5,1.0
20,NridgHt,1Story,9,VinylSd,VinylSd,480.0,GLQ,Ex,1.0,3.0,706.0,0,383000,2912.5,3.0,1.0
60,NridgHt,2Story,9,VinylSd,VinylSd,270.0,GLQ,Ex,1.0,3.0,850.0,0,390000,3742.0,3.5,2.0
60,NridgHt,2Story,10,CemntBd,CmentBd,468.0,GLQ,Ex,1.0,4.0,1150.0,0,460000,3547.4,3.5,2.458
60,NridgHt,2Story,9,CemntBd,CmentBd,368.0,GLQ,Ex,1.0,3.0,1003.0,0,379000,3205.3,3.5,3.0
60,NridgHt,2Story,8,VinylSd,VinylSd,108.0,GLQ,Gd,1.0,3.0,656.0,0,250000,2116.0,2.5,1.0
60,NridgHt,2Story,8,VinylSd,VinylSd,126.0,GLQ,Ex,1.0,3.0,756.0,0,316000,2931.2,3.5,4.0
20,NridgHt,1Story,10,MetalSd,MetalSd,680.0,GLQ,Ex,2.0,3.0,789.0,0,615000,4049.8999999999996,3.5,5.0
60,NridgHt,2Story,9,VinylSd,VinylSd,664.0,GLQ,Ex,2.0,3.0,726.0,0,412500,3379.2,3.5,4.458
60,NridgHt,2Story,7,VinylSd,VinylSd,292.0,GLQ,Gd,1.0,3.0,871.0,0,284000,2652.2,3.5,4.458
20,NridgHt,1Story,8,VinylSd,VinylSd,504.0,GLQ,Gd,1.0,3.0,732.0,0,284000,2379.3,3.0,4.458
60,NridgHt,2Story,8,VinylSd,VinylSd,1110.0,GLQ,Gd,1.0,3.0,746.0,0,421250,3401.5,3.5,6.458
60,NridgHt,2Story,8,VinylSd,VinylSd,221.0,Unf,Gd,1.0,3.0,795.0,0,370000,2690.0,2.5,5.0
120,NridgHt,1Story,9,MetalSd,MetalSd,492.0,GLQ,Ex,1.0,3.0,870.0,0,336860,2126.4,3.0,0.0
120,NridgHt,1Story,9,MetalSd,MetalSd,766.0,GLQ,Ex,1.0,3.0,1052.0,0,367294,2780.0,2.5,0.0
120,NridgHt,1Story,7,VinylSd,VinylSd,144.0,GLQ,Gd,1.0,2.0,484.0,0,192000,1381.0,2.0,3.0
120,NridgHt,1Story,8,MetalSd,MetalSd,472.0,GLQ,Ex,1.0,2.0,588.0,0,274000,2370.6,1.5,4.458
120,NridgHt,1Story,9,MetalSd,MetalSd,616.0,GLQ,Ex,1.0,2.0,564.0,0,266000,1703.6,2.0,3.0
120,NridgHt,1Story,9,MetalSd,MetalSd,714.0,GLQ,Ex,1.0,3.0,944.0,0,370967,2642.8,3.0,0.458
120,NridgHt,1Story,8,MetalSd,MetalSd,176.0,GLQ,Gd,1.0,2.0,550.0,0,234250,1934.1999999999998,3.0,1.4580000000000002
120,NridgHt,1Story,8,MetalSd,MetalSd,196.0,GLQ,Gd,1.0,2.0,550.0,0,219500,1358.8,2.0,1.4580000000000002
160,NridgHt,2Story,7,VinylSd,Wd Shng,106.0,Unf,Gd,0.0,2.0,474.0,0,155000,1626.0,2.5,4.458
160,NridgHt,2Story,7,VinylSd,Wd Shng,106.0,GLQ,Gd,0.0,2.0,474.0,0,154000,2027.1,3.5,4.458
120,NridgHt,1Story,7,VinylSd,VinylSd,146.0,GLQ,Gd,1.0,2.0,484.0,0,207000,1862.0,3.0,4.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,143.0,GLQ,Gd,1.0,3.0,644.0,0,195000,2206.1,3.0,5.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,24.0,GLQ,Gd,1.0,3.0,668.0,0,219990,2336.9,3.0,4.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,14.0,GLQ,Gd,1.0,2.0,437.0,0,191000,1515.2,2.0,2.458
20,Blmngtn,1Story,7,VinylSd,VinylSd,16.0,Unf,Gd,1.0,2.0,388.0,0,159895,1266.0,2.0,1.0
20,Blmngtn,1Story,7,WdShing,Wd Shng,20.0,Unf,Gd,1.0,2.0,428.0,0,187687,1246.0,2.0,0.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,393.0,0,179000,1515.0,2.5,4.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,1.0,2.0,398.0,0,193000,2124.3,3.5,4.0
80,Gilbert,SLvl,7,VinylSd,VinylSd,182.0,GLQ,Gd,0.0,2.0,400.0,0,190000,1624.5,3.0,3.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,400.0,0,176000,1456.0,2.5,3.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,400.0,0,188000,1720.0,2.5,5.458
60,Gilbert,2Story,7,VinylSd,VinylSd,196.0,Unf,Gd,1.0,2.0,434.0,0,213000,1986.0,2.5,5.0
120,NridgHt,1Story,7,VinylSd,VinylSd,176.0,GLQ,Gd,1.0,2.0,484.0,0,217300,1971.1999999999998,3.0,0.458
60,Gilbert,2Story,6,VinylSd,VinylSd,318.0,Unf,TA,1.0,2.0,451.0,0,186500,1792.0,3.5,8.0
60,Gilbert,2Story,7,VinylSd,VinylSd,647.0,GLQ,TA,1.0,2.0,431.0,0,226750,2272.8,2.5,7.458
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,388.0,0,184000,1996.8,3.5,3.458
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,403.0,0,176000,1414.0,2.5,6.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,GLQ,TA,1.0,2.0,400.0,0,225000,2931.0,2.5,8.458
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,450.0,0,185900,1651.0,2.5,9.0
75,NoRidge,2.5Unf,8,HdBoard,HdBoard,1290.0,Unf,Gd,1.0,2.0,516.0,0,284500,2199.0,2.5,11.0
60,NoRidge,2Story,8,VinylSd,VinylSd,473.0,GLQ,Gd,1.0,3.0,696.0,0,315000,3320.2,3.5,10.0
60,NoRidge,2Story,8,VinylSd,VinylSd,350.0,GLQ,Gd,1.0,3.0,836.0,0,250000,2656.5,3.5,8.0
60,NoRidge,2Story,9,VinylSd,VinylSd,295.0,Unf,Ex,1.0,3.0,687.0,0,291000,2172.0,2.5,8.0
20,NoRidge,1Story,8,VinylSd,VinylSd,495.0,GLQ,Gd,1.0,3.0,938.0,0,350000,3168.0,3.0,10.0
60,NoRidge,2Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,2.0,2.0,576.0,0,279500,2720.7,3.5,11.458000000000002
60,NoRidge,2Story,8,VinylSd,VinylSd,466.0,Unf,Gd,1.0,3.0,751.0,0,290000,2501.0,2.5,13.0
20,NoRidge,1Story,8,MetalSd,MetalSd,660.0,GLQ,Gd,1.0,3.0,839.0,0,350000,3300.2,3.5,13.0
60,NoRidge,2Story,7,Wd Sdng,ImStucc,651.0,GLQ,Gd,1.0,3.0,983.0,0,341000,3239.1,3.5,14.458000000000002
60,NoRidge,2Story,7,VinylSd,VinylSd,320.0,BLQ,Gd,1.0,3.0,783.0,0,287500,2953.0,3.5,14.458000000000002
60,NoRidge,2Story,7,VinylSd,VinylSd,448.0,GLQ,Gd,2.0,2.0,525.0,0,271000,2827.0,3.5,14.0
20,NoRidge,1Story,8,HdBoard,HdBoard,554.0,GLQ,Gd,1.0,2.0,691.0,0,301500,2906.8,3.0,14.0
20,Somerst,1Story,8,VinylSd,VinylSd,186.0,Unf,Gd,0.0,3.0,830.0,0,235128,1580.0,2.0,0.458
60,Somerst,2Story,6,VinylSd,VinylSd,74.0,Unf,Gd,1.0,3.0,668.0,0,214000,1933.0,2.5,1.0
20,Somerst,1Story,8,VinylSd,VinylSd,53.0,GLQ,Gd,1.0,3.0,824.0,0,232000,1590.8,2.0,2.0
20,Somerst,1Story,7,VinylSd,VinylSd,128.0,GLQ,Gd,1.0,3.0,642.0,0,240000,2345.2,3.0,2.0
20,Somerst,1Story,9,VinylSd,VinylSd,284.0,Unf,Ex,1.0,2.0,592.0,0,264132,1506.0,2.0,0.0
20,Somerst,1Story,8,VinylSd,VinylSd,468.0,GLQ,Gd,1.0,3.0,758.0,0,245000,1586.1,2.0,1.0
20,Somerst,1Story,7,VinylSd,VinylSd,256.0,Unf,Ex,0.0,2.0,554.0,0,227680,1428.0,2.0,0.0
60,Somerst,2Story,8,VinylSd,VinylSd,156.0,Unf,Gd,1.0,3.0,851.0,0,257000,1861.0,3.0,1.0
60,Somerst,2Story,8,VinylSd,VinylSd,310.0,GLQ,Gd,1.0,3.0,880.0,0,297900,2384.3,3.5,0.458
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,480.0,0,247000,1926.2,2.0,1.4580000000000002
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,588.0,0,212700,1388.8,2.0,0.458
20,Somerst,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,529.0,0,250580,1372.0,2.0,0.458
20,Somerst,1Story,7,CemntBd,CmentBd,0.0,Unf,Gd,0.0,2.0,480.0,0,182000,1428.0,2.0,0.458
60,Somerst,2Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,603.0,0,226700,2048.0,2.5,3.0
60,Somerst,2Story,8,VinylSd,VinylSd,768.0,Unf,Gd,1.0,2.0,648.0,0,250000,1992.0,2.5,4.458
60,Somerst,2Story,7,CemntBd,CmentBd,0.0,Unf,Gd,1.0,3.0,936.0,0,250000,1958.0,2.5,3.0
60,Somerst,2Story,8,VinylSd,VinylSd,100.0,GLQ,Ex,1.0,3.0,836.0,0,339750,2630.3,3.5,0.458
60,Somerst,2Story,7,CemntBd,CmentBd,0.0,Unf,Gd,0.0,2.0,562.0,0,205950,1665.0,2.5,1.0
20,Somerst,1Story,8,VinylSd,VinylSd,292.0,Unf,Gd,1.0,3.0,660.0,0,256000,1660.0,2.0,1.0
20,Somerst,1Story,7,CemntBd,CmentBd,210.0,GLQ,Gd,0.0,2.0,462.0,0,230348,1849.4,3.0,0.458
60,Somerst,2Story,6,VinylSd,VinylSd,0.0,Rec,Gd,0.0,2.0,673.0,0,207500,2080.1,2.5,5.0
20,SawyerW,1Story,7,VinylSd,VinylSd,120.0,GLQ,Gd,0.0,0.0,0.0,0,141000,1556.0,2.0,3.458
60,SawyerW,2Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,542.0,0,188000,2140.5,3.5,5.0
60,SawyerW,2Story,7,VinylSd,VinylSd,95.0,Unf,Gd,0.0,2.0,478.0,0,192500,1663.0,2.5,4.458
20,SawyerW,1Story,6,VinylSd,VinylSd,126.0,GLQ,Gd,0.0,0.0,0.0,0,146000,1231.0,2.0,2.458
